business_id,name,stars,review_count,categories
xHsCrn35_NHPoEiBs9kWwg,Cappelli Brothers Cigar Company,4.5,89,"Pizza,Italian"
_zIs2Rzj4KQpnFRxKrT_sA,Little Caesars,2.5,6,"Asian Fusion,Chinese,Thai"
m9VBtsGjgcsuePaTlDCz4A,Furio's Deli & Cafe,4.0,16,"Nightlife,Bars,American (New)"
3pcN3oR-ta9BHvWo6Z1Vig,Labcorp,2.0,5,"Nightlife,Bars,American (New)"
wOuSW8vO9AEtv2sFwAvzjg,Thriveworks Counseling and Life Coaching,2.0,5,"Desserts,Vegan,Burgers"
NNmZNrsdz0kJde269Tyaqw,Town & Country Moving & Storage,2.5,15,"Vegetarian,Vegan"
O6Mn8SQzavRYCOiVeuZ6Jw,Philadelphia Eyeglass Labs,3.5,9,"Sushi Bars,Japanese"
Dh-uYCoT6tBby9Fq1r5_iA,75 Cabinets,3.0,8,"Middle Eastern,Bakeries,Mediterranean"
Rfzv9xWZSGetxgC7Nw5dQA,Beechwood Gardens,1.5,5,Seafood
tFbnHcsbQtAkvLEfio-U2g,Sophie's BBQ,4.0,67,Coffee & Tea
ZUp2DI8r1ro5iY3ldR6x6w,Jeans Cafe,4.0,180,"Tapas/Small Plates,Nightlife,American (Traditional)"
R8HLAJgvJpLYJleu629P7Q,Hair Cuttery,3.0,18,"Nightlife,Seafood,Bars"
PmAd6HbeqJLMy0s9txsZzw,Morgan Chiropractic Center,2.0,7,"American (Traditional),Southern"
ksisjnLbytLO8wlbxPZoCg,Yummy Asian,4.0,51,"Sushi Bars,Japanese,Asian Fusion"
xCAQ9Ft47lxgTOIgJ0xVyA,Sherwood Crossing Apartments & Townhomes,1.5,19,"Nightlife,American (Traditional),Bars"
X5lGKqhSADl-hrvLmd8xqw,Stoney Creek Veterinary Hospital,4.0,29,"Tacos,Mexican"
DwOhLOd9Say7BXn5iBKxZA,Los Taquitos de Puebla ,3.5,32,"Latin American,Mexican,Fast Food"
L3BYKejStDRwLivLbwudSw,Klean Kars by Kevin,1.0,10,"Asian Fusion,Chinese,Thai"
HpCsADSPPSoCghfcZeT55w,Iron Hill Brewery & Restaurant,3.5,283,Italian
frn8WNJQDDjCfdp6ltElCQ,The Barn On Bridge,3.0,10,Italian
4nLcmV8MywPBOWcbF5ecxA,Hand & Stone Massage and Facial Spa,4.0,44,"Salad,American (Traditional),Comfort Food"
7tXh03MfjtKO1ZIg4cO1gA,John Kennedy Ford of Feasterville,3.5,18,"Chinese,Noodles"
ARd-MYXE6a9eF-hL9rccmg,Cosmic Primate Tattoo,4.5,11,"Nightlife,Bars,Burgers"
P9HxiR4Zd2Nf5aQw-88oZA,Ristorante Mamma Maria's,3.5,97,"Pizza,Sandwiches"
kj3Lyh9KooU8GcRBbMDQWQ,Le Pain Quotidien,3.5,312,"Steakhouses,Sandwiches"
bGhr9Zn-am1JdtZgAL-CEA,Beanie Bounce Party Rentals,5.0,5,"Nightlife,Bars,Burgers"
1TMkNxmaJuMCZh1osxizPA,Shake Shack,3.5,218,"Korean,American (Traditional),Sandwiches"
fbtGwXqVRp-3ywcpK4zxsQ,TEC Endodontics,4.5,42,"Asian Fusion,Chinese,Halal"
zMuPRyBwg5WjrZ9H33BupQ,Hertz Rent A Car,1.0,7,"Soup,Salad,Thai"
glZmWu4ix6g2WGMlF1YXGg,Leslie's,3.0,5,"American (Traditional),American (New),Sandwiches"
vJl7TODOqdybmI-12weN0A,iFixandRepair,2.5,16,"Tacos,Mexican"
K2KJKuC1J4U5WS6Y-9ZWRw,Wawa,4.0,8,Indian
XwX2NRWCKTxSdwGTJT8MUg,Middletown Country Club,3.0,9,"Chinese,Japanese,Seafood"
vGB3LpJCXte0OC9xx-VqyQ,Goodwill,3.5,28,Chinese
WGfnSTCWAzk1xqtkJVB7RA,Sushi Planet,3.5,192,"Nightlife,Bars,American (New)"
EaGQz-Y2aAdfrn1XXgjJ6A,Ultimo Coffee,4.0,156,Caribbean
5Orn19gUeqCgKu5IRYlvpQ,Popeyes Louisiana Kitchen,3.0,20,"Chicken Wings,Nightlife,Bars"
2oscMEWon8fEXDbH9IsiKA,My Alarm Center,1.5,63,"Desserts,Bakeries"
gJitGc7Qt14RGKOM6yeOsQ,"Gretchen J Brewer, OD",2.0,8,Thai
SnKzcYOl9fHoMAIQCN8ehw,The Inkwell,4.0,12,Coffee & Tea
xdqIB-PWPv6JUhrGHyKdOg,Not Just Pizza,2.5,97,"Nightlife,Bars,American (New)"
O_X05kyIvpkzBXIy7haFOw,David Dodge Chrysler Jeep,2.5,68,"Asian Fusion,Nightlife,Latin American"
4hdSKMhViv3knwCF9auwYA,Washington Square Park,4.5,100,"Nightlife,Bars,American (New)"
RhtWU4tTmfzC-715ltmv5Q,Wawa,3.0,11,"Pizza,American (Traditional),Sandwiches"
qSVFnRiPO42EItfaKyC_iw,Guitar Center,3.0,20,"Pizza,Italian"
NqPoW5VpfnzmG4x1htuxUg,Big City Tattoo Studio,4.5,13,Indian
KGvFogPL_RoY23n-OULaNA,Audio Sensations,2.5,6,Chinese
bBtwI3kGwdmLi91337lGUA,Limerick Car Wash,4.0,12,Mexican
m79Xp_Z5tvKgtSWvKXK9_A,South Philadelphia Locksmith,4.0,59,Thai
hE8DF4hPIF4T2NiQepj6ig,"Joshua Wolgin, DMD",5.0,5,"Bakeries,Gluten-Free"
q9tRbDIim_Blb7DmAo6Gow,The Dinner House,4.5,52,"Salad,American (Traditional),Desserts"
OGztF4r4aMkASkQJBAojzQ,Buy Buy Baby,4.5,9,"American (Traditional),Nightlife,American (New)"
S7VWwlQ19dH8CXEQBLQXbA,Orangetheory Fitness Devon,4.0,9,"Nightlife,American (Traditional),Bars"
67aR6eFjSeDiPLOHPOxuLg,Radnor Custom Cleaners,2.5,6,"Mexican,Barbeque,Tex-Mex"
b6IN3-jHnwlxwYoOXMZf0A,Baci Ristorante & Heart Of Oak Pub,4.0,94,Korean
i6jA8vSHrP9LiUPHlqPVwA,Cafe Olé,4.0,371,Seafood
c72aNhUfFbeJsJzGRsSqpw,Red Central Chinese Restaurant,2.5,15,Bakeries
oDl1Zh9L7rM3o5RNur0kZA,Lee's Market,4.5,18,"Juice Bars & Smoothies,Coffee & Tea,Indian"
w4NsEeqUfkHqKDXiBKpuKA,McKeown Beverages,3.5,6,"Nightlife,Bars,Burgers"
HWTq8bdRdf6feY75Twgwmg,Cajun Heroes Seafood Boil Gumbo & Po’Boys,4.0,77,Pizza
u4qHq8Hi4S7ookhvFxp_cg,Fidelity Investments,2.5,6,"Seafood,Salad,American (Traditional)"
8Iun0Mjc2PvFx9-iNR7qyQ,CrossFit University City,5.0,17,"Nightlife,Bars,Indian"
c_wAXS9gzbWkfBbCS3r_RA,Carl's Cards & Collectibles,5.0,9,"Caribbean,Ethnic Food"
k7bGTaWkcSAEJqUPKDv7hQ,Fancy Nails and Spa 2000,4.0,23,"Vegetarian,Vegan,Burgers"
XTVlIRK2X9XYGCv-1OiaFw,King and Queen Massage & Spa,4.0,45,"Sushi Bars,Japanese"
CyDoSeqJxGvCWviPpxrUAw,Montgomery Lunch,3.0,6,Chinese
Qo0_SfNe3VyJWp3Ghiv42Q,Sushi Nami,4.0,52,"Soup,Salad,Thai"
d48Xrx8MhGtdaLvhcYzNWQ,Cafe Diem,4.5,264,"Vegetarian,Vegan"
8MNIX1QASdUrPato7cq65g,Dragon Gym,5.0,9,"Nightlife,Bars,Burgers"
-jZXu7_FePOSAkfSv3oD3Q,"1-Less Chore Dry Cleaning, Shirts & More",4.5,18,"Pizza,Salad,Italian"
I5ueHDysyhKzHkE5Nw4Rew,Diamond Spa,4.0,78,Thai
XU4YoY4ckFQS-w_W2I7l4w,Oral Surgery Associates of Chester County,2.0,7,"Sandwiches,Coffee & Tea"
m82WZj2f_39ai1dMa5i0nw,Ava Nail & Spa,4.0,24,"Juice Bars & Smoothies,Coffee & Tea,Indian"
8aT-k89xn1eU-eJPgEBDlA,Taqueria Amor,4.0,45,Coffee & Tea
qZESNk2maE2eukjXU6FYfA,Halligan's Pub,3.0,71,"Nightlife,Bars,Mexican"
v_scBvvSX53Dz2ze_nctoA,Nature's Gallery Florist,4.5,51,"Sandwiches,Nightlife,American (New)"
ckc6K5-28tDo9-Uzw4RKaQ,El Puerto Jarocho,4.5,10,"Vietnamese,Thai,Coffee & Tea"
7rXZnfu2QJBfpp44B8lq5Q,Roma's Pizza,4.5,83,Coffee & Tea
0vXMkbz-7AdMqw9G0ZJWTA,Julia Taylor Massage Therapy,4.5,9,"Spanish,Tacos,Latin American"
Ziz72ECTl_7Rx_BdpRoxMA,Waterfront Winterfest At Penn's Landing,4.5,16,Chinese
F9pqnRGsC1VydOCOkst1MA,Boyle's Floor & Window Designs,4.5,15,"American (Traditional),Sandwiches,Nightlife"
FJ1JOD39Dtk1KTU7pjXnkA,Giovanni Pizza,4.0,93,"Pizza,Sandwiches"
AyntLaeIPrfGkTWe52Vj3A,The Body Shop,4.0,15,"American (Traditional),Nightlife,Steakhouses"
eRdMVvBObDLkZ5ykz1irkg,Doc Bresler's Cavity Busters,2.0,5,"American (Traditional),American (New)"
l4YoHcvnsK7ICDrTqL7EEg,Vernick Fish,4.5,129,"Asian Fusion,Chinese,Gluten-Free"
9rT49TCcpjZyUVSo36-U_w,The Home Depot,3.0,24,"Juice Bars & Smoothies,Mediterranean,Sandwiches"
1evR-udQGzZKvA-G2-S4uQ,Home2 Suites by Hilton Downingtown Exton Route 30,4.5,13,"Juice Bars & Smoothies,Mediterranean,Sandwiches"
emObGQWiV9jY6AqDkUK3jw,Soph N Bean Pet Sitting,4.5,6,"Nightlife,Bars"
4SrRo_d3ta_XCWplOFXPlA,Jacoub's Cigar & Tobacco Outlet,4.0,6,"Nightlife,American (Traditional),Bars"
R0uH4WFjZZbjSt7tqwXIqg,Compassion Veterinary Clinic,4.0,8,Mediterranean
t37dsDBpe65qUb81OSFr-g,Philadelphia Theatre Company,5.0,32,Pizza
lEwFWMsseS1507ire_UGqA,Rosen Interiors,5.0,6,"Vegetarian,Vegan,Burgers"
MkDzJUigC5cjahR8XH_paA,Louis Londrillo Garage Doors,4.0,5,"Chinese,Szechuan"
3ISu5RHZdWCnBKCp3012iw,LongHorn Steakhouse,2.5,92,"Nightlife,American (Traditional),Bars"
UgbTAxxTYnAwn0oe5C88GA,Maxwell Pharmacy Services,5.0,5,"American (Traditional),Nightlife,American (New)"
531hWwPHP-dOJbzCyt4VBw,"Today's Woman: Sharan Abdul-Rahman, MD, MBA, NCMP",3.0,10,Thai
csfMjRRfr-sku6L6bhEf_A,Local Tavern,2.5,275,"Asian Fusion,Chinese"
8mdlC3mkE3Bx2LLI18mxlg,Beaudee Lash Bar,5.0,5,"Vegetarian,Vegan,Burgers"
qZmJGx9UOd6JaE1gMJh2jg,The Taggart House,4.0,10,"Food Trucks,Food Stands,Middle Eastern"
hKfs-tsper4UuAOiG23z2A,Two Persons Coffee,4.5,16,"Asian Fusion,Chinese,Thai"
dqbQZHjUBfxGxS159vG30A,Nick Filet,4.5,8,"Diners,American (Traditional)"
ITRCsFTe83h3SSs4Dy347w,Peer Property Management,1.5,8,"Desserts,Sandwiches,Coffee & Tea"
YWFcdkJn9qBhatRjBEeVhQ,Massage Envy - Southampton,4.0,14,"Pizza,American (Traditional),Italian"
spz7ztVQTTO-Kv_FFD6ysw,CVS Pharmacy,2.0,18,"Asian Fusion,Chinese,Thai"
FVqZjT4m3pigbrJPLP7Kfw,Nordstrom Rack,3.5,63,"Spanish,Tacos,Latin American"
wt3g5oHBuvpMJb_ZYFIGMQ,12th Street Catering,5.0,20,American (New)
19l4qdS2gzqgEt0_o708aQ,Bowman's Hill Tower,3.5,16,"Nightlife,Bars,Burgers"
8Vh0vZao09gnQKjk2PBfow,ACME Markets,3.0,16,Indian
hhD2T8LROeSCLjGpYR9i3g,Pennsylvania Distilling Company,4.5,12,"Nightlife,American (Traditional),Bars"
S2f17_R3I2CXculeMDZAig,McDonald's,1.5,77,"Coffee & Tea,American (New),Italian"
58Etdgo1QYkcOdZC7xTQgA,Jeni's Splendid Ice Creams,4.5,8,"Pizza,Italian"
ySlb6aLKqaUmS9TS7ZCI7w,Zesto Pizza & Grill,4.0,127,"Sandwiches,Steakhouses,Ethnic Food"
7i006TUX5_Yn0JJ4sdKYwA,Lou Turk's,4.0,12,"Pizza,Italian"
WMDyPlL0JqdjWf0X5pJSeA,Tri State Waste & Recycling Inc,5.0,5,"Food Trucks,Burgers"
Ci7u43cw0Pb1JLX-UMp0vw,Tommy Carr Tire & Auto Service,5.0,7,"Soup,Salad,Thai"
ZNPnBdUeGF93-d9BwVmPEA,Jinxed,3.5,7,"Nightlife,Seafood,Bars"
DKyrDhXmSaobC3wCzsPVkQ,Brandywine Periodontics,4.0,5,"Pizza,Italian"
u4Sc7E1Jl0q3HrOIaLUzRA,Cobblestone Kids,4.0,39,"Nightlife,American (Traditional),Bars"
FZAf9spYl0bMp9Yokdcxyg,Philadelphia Eyeglass Labs,4.0,60,"Chinese,Szechuan"
VVB5Jrq2TBBIeOjb16-mdg,Replenish Massage Spa,3.5,14,"Vietnamese,Thai,Coffee & Tea"
Td1xw31b7pGiShjpzc5hJw,Buttonwood Grill,3.5,350,"Asian Fusion,Chinese,Thai"
3QAvPc-Zq6BR1iEcRJ4Slg,Rydal Park,2.0,7,Italian
5SWmZkkKDb5awq7JnB2EOA,Sitko Tree Farm,4.5,6,"Indian,Halal"
CA2HX-HS8KSdvB7wW0hdvw,Wawa,3.0,9,Indian
uhf8j_pJW9YaZn1yusjTBA,Webeyecare,3.0,76,Coffee & Tea
jXBEBuOia2FpEcH_YbAX6Q,Global Airport Parking,1.5,7,Pizza
QSX3ezwj6-KLCrLyrc9ZPA,The Fresh Grocer of 56th & Chestnut,2.5,29,"Sushi Bars,Japanese,Steakhouses"
8r2jQO1QBDtzQpoH82BCUg,Powelton Properties,1.5,33,"Sandwiches,Nightlife,Italian"
fEutjECNiZAB31uKCzC4EQ,Cholula Tacos & Deli,4.0,15,American (New)
v7RMWJJ48HrX1gI8DXZbew,Convention Center Parking Facility,3.0,18,"Food Trucks,Caribbean"
Z-tqtgCNUEzHPdbE7NTPuA,Famous 4th Street Cookie,5.0,5,"Sushi Bars,Japanese"
xYHDcds5WortjUJnfvh_wA,Chili Garden,3.5,64,Mediterranean
Cp8aWze9od8z8qUPr9MRWA,Prussian Motors,4.0,5,"Japanese,Asian Fusion"
Gw3SxxCWaSgo_rEy75mW6Q,Xfinity Store by Comcast,2.5,10,Thai
9B1nqt_eBfbgUj1AlPGYBQ,Yarnphoria,4.5,47,"American (Traditional),Southern"
9UjfWkopi0l9Ttw79S0YXQ,Laz Parking,2.0,9,Indian
8p3PElrcriCFow9aErPMQA,Charlotte's Ear Piercing Service,4.0,27,"Nightlife,Bars,American (New)"
AEASp0oaKzmLv69VQ5Jh_Q,Dory Ellen Fish Acupuncture,4.5,13,Mexican
FSJo5A7Y_ryT7lEoDRG5cA,Eat Greek,4.5,79,"Tapas/Small Plates,Nightlife,American (Traditional)"
wUzarCJUtAMcsR3Lt2B45A,National Greyhound Adoption Program,3.5,10,"Bagels,Sandwiches,Coffee & Tea"
5n1ROv607L-rRw8wrQ6c6w,Radiance Medspa,2.5,9,Bakeries
cELvz32yKj-0poQV9K2sOw,Allied Universal Headquarters East,1.0,6,Coffee & Tea
gN4oh6bAgp3cQs4QhACbxg,Domino's Pizza,2.0,16,"Sushi Bars,Japanese"
aDwusJ7KnvHr_-HxGGJbKg,Ck Roofing and Siding,4.0,5,"American (Traditional),Nightlife,Steakhouses"
0YsKkIYFMkXbhNROCxaJuA,Swiss Farms,4.0,7,French
ZPn4D4aD3pcVKFjjjTqSgw,Build-A-Bear Workshop,3.0,7,"Bars,Nightlife,Lounges"
L0sPQtAKX2V8HDCw5Yn9UA,Dunkin',3.5,5,Chinese
4PS-LXxGPlNM24Hmt4a4nw,Shimmer and Spice,5.0,26,"Mediterranean,Greek"
FfBslprOhObk8m4QcgUGcw,Liberty Lands,4.0,19,Chinese
pOb7C4cIBkwdqgtB25jj0w,Ron Wise Auto Body,5.0,6,"Desserts,Sandwiches,Italian"
NNGQazUXxGTYn00QlRnHfg,La Herradura Bistro Family Restaurant,3.5,30,"Nightlife,Bars,American (New)"
9b1Lp9EJFVtCEzTco5leHw,American Fuels,3.5,6,"Juice Bars & Smoothies,Mediterranean,Sandwiches"
EK98686MS55Oz6Lob2DGcA,Rite Aid,2.5,11,"Nightlife,Seafood,Bars"
MdxSCDMlOPZ2peHIDUZSFg,Courtyard by Marriott Philadelphia Airport,3.5,49,Mexican
XJxumy6oZFo2fkPwAIqjpw,Bank of America Financial Center,2.5,7,Italian
Tbb-M1EH48ezokhw_-lA3g,Yeagers Farm & Market,4.0,13,American (New)
JJf5kraABYVEHFX4b3I2rA,The Cage Cocktail Bar,4.5,19,"Pizza,Italian"
xTpXA1J2Yl3iLB9RXDGwcw,Deli at Dwell,4.5,6,"Nightlife,Bars,American (New)"
D0gEvEMLeag7CtcaCCStPg,Philadelphia VA Medical Center,2.5,11,American (New)
iUC50IeMw_FGj9fDl9bbYw,GameStop,4.5,5,"Asian Fusion,Chinese,Thai"
QGCj7OANecI2SX31_3SYQA,Produce Junction,4.0,64,Sandwiches
mrgNXlAHWjyVF1yrDkgfTw,Driveway Concepts,1.5,16,"Pizza,American (Traditional),Sandwiches"
XckR2q3bCkqROBzO_E3oGA,Classic Coachwork Fort Washington,5.0,7,"Vegetarian,Vegan,Burgers"
L1wfKamGXGF60MeCojBm9g,Bedminster Canine Kamp,5.0,5,American (New)
Pnxr8LN-5rqxENU9HOSX9Q,moonbowls,4.5,21,"Chinese,Thai,Vietnamese"
Sh92jt5l8UtW3Gs-RbbK1Q,Cafe Ayla,4.5,51,"Food Stands,Thai,Mexican"
kYgnt8MH_subHVhMjLb-ww,Patriot Chevrolet of Limerick,3.0,41,Sandwiches
IRrUGBV4BjumBG3oiRRF9Q,McDonald's,2.5,12,"American (Traditional),Southern"
MPfnitgGPUXMejwcVlMkfA,Boutique Nail Salon,4.0,34,Indian
ppG9KpLkqhFouIvUYK2y5g,Maria's Dominican Hair Salon,4.0,12,"Mexican,Tex-Mex,Fast Food"
BifjgBfpv7dA3Q0qHBIlBw,Dunkin',3.5,6,"Steakhouses,American (Traditional),Barbeque"
VIacKYoOZn6Wi9N1xtq1Hg,Photo Booth Bookings,1.5,114,"American (Traditional),American (New)"
g9-yiNo-2SHZUDDUZDAaTw,California Closets - Wayne,4.0,7,"Noodles,Chinese,Soup"
T9TXn7A_0WHdVtFuDGkEAw,Cardinal Camera,2.0,6,Indian
UsS9c7XnxwYFI8hVMDdiYw,Meineke Car Care Center,3.5,15,"Nightlife,Bars"
aHSVj4JZxdic3jFosnq2BQ,Capt'n Chucky's Crab Cake Co.,4.5,16,"Chinese,Szechuan"
yHGcxlbH2sF7bL1UZoZTew,Framers Market Gallery,5.0,6,"Food Trucks,Food Stands,Chinese"
viMe3Fx1so3nFbs4HbEGPw,Dr. Fisher's Medical Weight Loss & Aesthetic Centers,2.5,6,"Sushi Bars,Japanese,Asian Fusion"
31MJAbb24BEV5fSumldN4g,iGeeks,2.5,24,"Nightlife,American (Traditional),Bars"
w9e9xYx7gTJNMSsj0E1yXA,Art & Mark's Auto,4.5,16,American (New)
jyVOfsyu7CDDZ9shuKJFqg,SS. Peter and Paul Cemetery,2.0,16,Mexican
RTf4ZFSpTGRUKgaKUf9D8g,Shagun Palace,3.5,81,Mexican
3lW1gubDMpnEIlo45eUKhA,Chipotle Mexican Grill,2.5,71,"Desserts,Sandwiches,Italian"
4ST_P5R95R4bgavriXRI4w,Italian Peoples Bakery,2.5,25,"Nightlife,Bars,American (New)"
uJzEwhagBD-6czDgnZiMcw,Party Shoppe of the Main Line,4.5,15,Chinese
Ri_k9eVAKZPn3qH39frvWw,Sang Kee Peking Duck,3.5,135,"Bubble Tea,Juice Bars & Smoothies"
2ari5VTz_0bGE7WnvBylbA,Avis Rent A Car,1.5,209,Thai
PgIbAlpK4o9jk-ar-1rtWA,Waste Management,1.0,11,"Vegetarian,Vegan,Burgers"
lO_yZJkAhDyypGVzUNSJRA,Bella Gente Salon,4.0,5,"Desserts,Sandwiches,Coffee & Tea"
d_v34pr_SaxJfOo1ousAIQ,Fireside Smokehouse,3.5,49,"American (Traditional),Southern"
Cqc-00SDptc4tBw14AcFPw,Pure Eco-Wellness Salon & Spa,4.0,66,Coffee & Tea
ueX6oVA4GSaKaBKMFyC8mA,Narberth American Family Market,4.5,17,"Vegetarian,Vegan"
PgxWcxh3YpjfZ6spFTIIHg,J & A Exterior Solutions,4.5,8,Thai
egnC9NBhtUhgl3rr57Ucqw,Water Wheel Tavern,3.5,129,Italian
KN3-8a1ito3X54_8YKOipA,Zea May's,3.5,8,"Bakeries,Donuts"
1qhmqVnrsJWmA6GbKBaS6A,Boyle's Gulf Service,4.0,6,"Nightlife,Bars,American (New)"
lRj_1nDUCdXS3LVSrg9vfQ,MAIDO! A Marketplace of Japan,4.0,140,Coffee & Tea
dWaxiIFlz1kOgU9qzD9W4A,Camila's Pizzeria II,4.0,17,"Mediterranean,Italian"
L6EhAZMtseQGL36ps0go5Q,Grant Nails Spa,3.0,13,"Nightlife,Bars,American (New)"
dNOGGjf7phAt83pvT-0CBQ,Zoes Kitchen,4.0,131,Thai
9ZmVhCA2m3yK2mXHDFUlfA,The Pizza Shack,3.5,85,American (New)
KA8KsumO8Z4bc5A7tpCrpA,Bala Motorsports,1.5,24,"Steakhouses,Sandwiches"
Pl_9HzOa8uy_YOUxgonzGw,Los Gallos Mexican Taqueria,4.5,503,"Sandwiches,Nightlife,Italian"
TTWfhOS2SK7K3lTRDnRavA,The Hub on Chestnut,2.0,6,"Sushi Bars,Japanese,Asian Fusion"
VesDQ8Cqjt0y_R1UuuNZ9Q,Verizon Authorized Retailer - Cellular Sales,3.5,5,"Bagels,Sandwiches,Coffee & Tea"
VoSSG60d_c9gHAGJCPzzUQ,Leto Cleaners,3.5,5,"Nightlife,Bars,American (Traditional)"
4QJ-5CIdfknGTZjadoGu1w,Madison Providence,2.5,5,"Nightlife,Bars,American (New)"
KZyyoQ_nxLMyzO4d_Ts-NQ,Tacos El Rodeo,4.5,105,"Asian Fusion,Chinese,Thai"
OaHcc6K38XQaStonzKJ3bg,El  Chilito Loco  Mexican Restaurant,3.0,23,Bakeries
BwRt9CtA4JituH5Z4a7-lg,M And M Dim Sum,4.5,43,"Pizza,Italian"
YgbI1VvU7aCnFptwHsYuZg,At Attention Dog Training,5.0,5,"Mexican,Barbeque,Tex-Mex"
W4gSynw3J3rLtk9UJjeHyw,Verizon Authorized Retailer - Cellular Sales,3.5,13,Coffee & Tea
LcD7bu2u0u6YGM-JX0DQYw,C'est Moi Salon,3.5,19,"Mediterranean,Greek"
pDqwlUlcYZUIzRGHLYFr3g,Sessano,3.0,19,"American (Traditional),Southern"
Cu9U1x0rurDYlj0_7vesAw,Philadelphia Cycle Center,2.5,34,"Chicken Wings,Nightlife,American (Traditional)"
9mq0Ru2xiXrI_A1gxcRB-g,Philadelphia Beer Company,4.0,9,"Chinese,Szechuan"
z7RDELVu7MpZixCuwLLC2g,Oaks Early Learning Center,3.5,6,"Sushi Bars,Japanese,Asian Fusion"
wF1raf8upivB5tz9t0Vb4Q,Montgomery Mills Apartments,3.0,12,Pizza
B0md6FVC6Or4jZXCvOv1eg,Veganish,4.0,89,"Desserts,Bakeries"
y5nl-lRDlphGQ9XiwDNmtg,Outback Steakhouse,3.5,98,"Nightlife,Bars,Burgers"
taFcyqZ43ItbufFRhd0sSA,Mel's Pizza Eatery,3.5,22,"Nightlife,Bars,American (New)"
X39ZFJRX_fIFpNJn4j9VUg,Tsaocaa,4.5,12,"Caribbean,Latin American,Mexican"
SnDJ4wll_WTW3mCLn6BCwA,FedEx Office Print & Ship Center,2.0,29,"Mediterranean,Italian"
Okerlh8Xz7TRk1znpuiYuA,kiwi dogz,4.0,5,"Sushi Bars,Japanese,Asian Fusion"
DFz52Xfl1T6iRoQhUFlRdA,"Philadelphia Ear, Nose and Throat Associates",2.0,5,"Tapas/Small Plates,Nightlife,American (Traditional)"
ActKgtb-czhXfU93dc8VDA,Lakshmi Hair Studio,4.5,195,Italian
8SQXRmsKKhNwqKSVJGtQ8g,Cuboid Nature Aquarium,5.0,6,"Pizza,Sandwiches,Italian"
TgDi59Gk4a2qbIXwmrLiVw,Keystone Veterinary Hospital,3.5,8,Pizza
-nh_MbLmAURKEtHV4qpN3A,Lagos Island Pizza & Grille,3.5,27,"Tacos,Mexican"
ta9UU1Uza50I9-FLdKIY3w,Wok's Cooking,3.0,30,"Sushi Bars,Japanese"
sTYwQ2k5JOoNJWz06UO4VA,Staples,4.0,11,"Desserts,Bakeries"
IQAeeDGSUUA9_vsw2Beg8A,Fair Deal Heating & Cooling,4.5,11,"Sushi Bars,Japanese"
3vQNIt7SakHj9YZIhHbJHw,South Street Business Center,3.5,54,"Caribbean,Bakeries"
9glx0sMqmHbJLChAZcEG3g,J S Appliance Repair,4.5,8,"Pizza,Italian"
PmXiINZls8gbnBd9N9iuhg,West Chester Music Store,5.0,5,"Nightlife,American (Traditional),Bars"
Rri0gNomEMWjMJ9tVdUtjw,Holland Eye Associates,4.5,7,"Nightlife,American (Traditional),Bars"
G-W4bF6oQblDpmpDj3Ft7A,John Lerro Candies,4.0,12,"Vegetarian,Diners,Sandwiches"
EhotxJEJxpMgCJ0F82Buvg,The Olde Bar,4.0,302,"Sushi Bars,Japanese"
QTgzW4r-Iv9TIrIjYD8KjA,Burlington,3.5,13,"Desserts,Sandwiches,Italian"
aw5_yvamDVIZTu8jQzxjqA,Walk This Way,5.0,23,"Ice Cream & Frozen Yogurt,Bakeries,Burgers"
Wn6neIeKyqwe3w3QqqkCMA,Bath & Body Works,4.0,12,"Nightlife,American (New),Seafood"
ke5tQDjkfA3k0rk8ImHYMg,Lehman's Tavern,3.5,104,"Burgers,American (New)"
OhDcOYIsYXyzBfbRyqeCYw,Mangos & More,5.0,6,Pizza
a2Z9uKRCKyOrwfIzCpHgUw,Edible Arrangements,5.0,8,"Nightlife,Bars,American (New)"
LFoKjY1pvOgtVPOMjEwARw,Wendy's,2.0,21,"Pizza,Sandwiches"
OzOeeGSy7CklsaG8zjRcuQ,The UPS Store,4.0,5,Chinese
eWV5R5YV37uWCfNeclZTyg,O'harro Furniture Repair,5.0,6,"Nightlife,American (Traditional),Bars"
lYltjcc0ZQzTP74iW5T09w,Malik's Mini Mart,3.5,14,Mexican
kOyiJjZiXLxYFZdeawdHxg,Bravo Pizza,4.0,34,"Food Stands,Thai,Mexican"
D-asgGqcutlSSXpNTReyGA,Serenity Beauty Salon,4.5,9,"Nightlife,Bars,Burgers"
PnLPuCfVFYZPbapKSpzKZQ,Ebru Coffee,4.5,97,Mexican
d1HUytQM_qOeI3r77kJGuA,B & K Salon,4.5,7,"Korean,American (Traditional),Donuts"
Tl1ezBW5bf6k4oJtR_U8pw,Main Line Fabric Care & Dry Cleaners,3.5,11,"Chinese,Szechuan"
wxOt17IN_KG0zuTOJ6LHeQ,Rita's Italian Ice,4.5,9,"Chicken Wings,Thai,American (New)"
gjFUrbSMo1rA1jgG5IhA2A,Chima Steakhouse,3.5,697,"Pizza,Italian"
ol55TE2I5MFbhmRpTHzlVg,The Perk,4.5,197,Diners
Iv5of7UP6Eq-OuQzLmIIgQ,Taco Bell,4.0,17,Mexican
ehbEOeQkLxMdl0qyFB-rpw,Progressive Family Eyecare & Optique,3.5,7,"Nightlife,Bars,American (New)"
TqkFIzpCPblWt_rY3msbHg,J. Halligan & Sons Heating and Air Conditioning,3.5,5,"Sushi Bars,Japanese,Asian Fusion"
